run_number,kind,target,repeat,glyph_count,smart_base_count,elapsed_seconds,status,font_size,log_file
441,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.FrombarArrow,1,1906,6,15.111,ok,445688,logs/441_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid__smar_r1.log
442,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid,1,1892,5,15.207,ok,435560,logs/442_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid_r1.log
443,exhaustive,arrow___smart.Arrow.mid+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1732,3,3.626,ok,295960,logs/443_exhaustive_arrow___smart.Arrow.mid__smart.DoubleArrow.mid__smart.VerticalArrow.mid_r1.log
444,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1740,5,3.873,ok,295800,logs/444_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
445,exhaustive,arrow___smart.ArrowHead.top+_smart.DoubleArrow.mid,1,1694,2,3.223,ok,290800,logs/445_exhaustive_arrow___smart.ArrowHead.top__smart.DoubleArrow.mid_r1.log
446,exhaustive,arrow___ArrowTab+_smart.ArrowHead+_smart.ArrowHead.top+_smart.VerticalArrow.mid,1,1700,4,3.605,ok,293300,logs/446_exhaustive_arrow___ArrowTab__smart.ArrowHead__smart.ArrowHead.top__smart.VerticalArrow.mid_r1.log
447,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.FrombarArrow,1,1723,3,3.684,ok,295800,logs/447_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.FrombarArrow_r1.log
448,exhaustive,arrow___smart.DoubleArrow.mid+_smart.FrombarArrow,1,1692,2,3.441,ok,290800,logs/448_exhaustive_arrow___smart.DoubleArrow.mid__smart.FrombarArrow_r1.log
449,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.VerticalArrow.mid,1,1735,4,3.793,ok,295800,logs/449_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.VerticalArrow.mid_r1.log
450,exhaustive,arrow___smart.ArrowHead+_smart.FrombarArrow,1,1685,2,3.209,ok,290624,logs/450_exhaustive_arrow___smart.ArrowHead__smart.FrombarArrow_r1.log
451,exhaustive,arrow___smart.Arrow.mid,1,1723,1,3.77,ok,295800,logs/451_exhaustive_arrow___smart.Arrow.mid_r1.log
452,checkpoint,no_smart_12,1,1685,0,3.396,ok,290624,logs/452_checkpoint_no_smart_12_r1.log
453,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1821,5,6.048,ok,323184,logs/453_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead.top__smart.DoubleArrow.mid__smart.VerticalArrow.m_r1.log
454,exhaustive,arrow___ArrowTab+_smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid,1,1730,4,4.898,ok,323900,logs/454_exhaustive_arrow___ArrowTab__smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid_r1.log
455,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.FrombarArrow,1,1816,5,6.466,ok,326580,logs/455_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead.top__smart.DoubleArrow.mid__smart.FrombarArrow_r1.log
456,exhaustive,arrow___ArrowTab+_smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1732,5,5.231,ok,323900,logs/456_exhaustive_arrow___ArrowTab__smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid__smart.VerticalArrow.m_r1.log
457,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1900,6,13.824,ok,415304,logs/457_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.FrombarArrow__smart.V_r1.log
458,exhaustive,arrow___smart.ArrowHead.top+_smart.VerticalArrow.mid,1,1689,2,3.294,ok,290624,logs/458_exhaustive_arrow___smart.ArrowHead.top__smart.VerticalArrow.mid_r1.log
459,exhaustive,arrow___smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.FrombarArrow,1,1694,3,3.199,ok,290800,logs/459_exhaustive_arrow___smart.ArrowHead.top__smart.DoubleArrow.mid__smart.FrombarArrow_r1.log
460,exhaustive,arrow___smart.ArrowHead,1,1685,1,3.102,ok,290624,logs/460_exhaustive_arrow___smart.ArrowHead_r1.log
461,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1748,4,3.757,ok,295960,logs/461_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.DoubleArrow.mid__smart.VerticalArrow.mid_r1.log
462,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.FrombarArrow,1,1779,4,6.003,ok,319308,logs/462_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead.top__smart.DoubleArrow.mid__smart.FrombarArrow_r1.log
463,exhaustive,arrow___smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1696,4,3.029,ok,290800,logs/463_exhaustive_arrow___smart.ArrowHead.top__smart.DoubleArrow.mid__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
464,exhaustive,arrow___ArrowTab+_smart.ArrowHead+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1704,4,3.013,ok,290800,logs/464_exhaustive_arrow___ArrowTab__smart.ArrowHead__smart.DoubleArrow.mid__smart.VerticalArrow.mid_r1.log
465,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.DoubleArrow.mid+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1753,6,3.628,ok,295960,logs/465_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.DoubleArrow.mid__smart.FrombarArrow__smart_r1.log
466,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.VerticalArrow.mid,1,1823,4,7.959,ok,352732,logs/466_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.VerticalArrow.mid_r1.log
467,exhaustive,arrow___ArrowTab+_smart.ArrowHead.top+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1693,4,3.221,ok,290624,logs/467_exhaustive_arrow___ArrowTab__smart.ArrowHead.top__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
468,exhaustive,arrow___smart.DoubleArrow.mid+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1694,3,2.976,ok,290800,logs/468_exhaustive_arrow___smart.DoubleArrow.mid__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
469,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.FrombarArrow,1,1825,5,8.165,ok,365728,logs/469_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid__smart.FrombarA_r1.log
470,exhaustive,arrow___ArrowTab+_smart.ArrowHead.top+_smart.VerticalArrow.mid,1,1693,3,3.014,ok,290624,logs/470_exhaustive_arrow___ArrowTab__smart.ArrowHead.top__smart.VerticalArrow.mid_r1.log
471,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.DoubleArrow.mid+_smart.FrombarArrow,1,1751,5,3.606,ok,295960,logs/471_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.DoubleArrow.mid__smart.FrombarArrow_r1.log
472,exhaustive,arrow___ArrowTab+_smart.ArrowHead+_smart.ArrowHead.top,1,1698,3,3.41,ok,293300,logs/472_exhaustive_arrow___ArrowTab__smart.ArrowHead__smart.ArrowHead.top_r1.log
473,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1839,5,8.607,ok,365728,logs/473_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid__smart.Vertical_r1.log
474,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1748,5,4.081,ok,295960,logs/474_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.DoubleArrow.mid__smart.VerticalArrow.mid_r1.log
475,exhaustive,arrow___ArrowTab+_smart.ArrowHead+_smart.ArrowHead.top+_smart.FrombarArrow,1,1698,4,3.495,ok,293300,logs/475_exhaustive_arrow___ArrowTab__smart.ArrowHead__smart.ArrowHead.top__smart.FrombarArrow_r1.log
476,exhaustive,arrow___smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1694,2,2.987,ok,290800,logs/476_exhaustive_arrow___smart.DoubleArrow.mid__smart.VerticalArrow.mid_r1.log
477,exhaustive,arrow___smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid,1,1710,3,4.068,ok,306348,logs/477_exhaustive_arrow___smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid_r1.log
478,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1789,5,6.034,ok,319308,logs/478_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead.top__smart.DoubleArrow.mid__smart.FrombarArrow__smart.Verti_r1.log
479,exhaustive,arrow___smart.Arrow.mid+_smart.VerticalArrow.mid,1,1725,2,3.698,ok,295800,logs/479_exhaustive_arrow___smart.Arrow.mid__smart.VerticalArrow.mid_r1.log
480,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead,1,1733,3,3.841,ok,295800,logs/480_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead_r1.log
481,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.VerticalArrow.mid,1,1735,3,3.52,ok,295800,logs/481_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.VerticalArrow.mid_r1.log
482,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.VerticalArrow.mid,1,1725,3,3.709,ok,295800,logs/482_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.VerticalArrow.mid_r1.log
483,exhaustive,arrow___ArrowTab+_smart.DoubleArrow.mid+_smart.FrombarArrow,1,1702,3,3.048,ok,290800,logs/483_exhaustive_arrow___ArrowTab__smart.DoubleArrow.mid__smart.FrombarArrow_r1.log
484,exhaustive,arrow___ArrowTab+_smart.FrombarArrow,1,1689,2,3.037,ok,290624,logs/484_exhaustive_arrow___ArrowTab__smart.FrombarArrow_r1.log
485,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead.top+_smart.DoubleArrow.mid,1,1807,4,5.889,ok,323184,logs/485_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead.top__smart.DoubleArrow.mid_r1.log
486,exhaustive,arrow___smart.ArrowHead+_smart.ArrowHead.top+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1696,4,3.342,ok,293300,logs/486_exhaustive_arrow___smart.ArrowHead__smart.ArrowHead.top__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
487,exhaustive,arrow___smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1712,4,4.153,ok,306348,logs/487_exhaustive_arrow___smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid__smart.VerticalArrow.mid_r1.log
488,exhaustive,arrow___smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1712,5,3.969,ok,306348,logs/488_exhaustive_arrow___smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid__smart.FrombarArrow__smart.Verti_r1.log
489,exhaustive,arrow___smart.ArrowHead+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1687,3,3.117,ok,290624,logs/489_exhaustive_arrow___smart.ArrowHead__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
490,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead.top+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1782,4,5.64,ok,319152,logs/490_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead.top__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
491,exhaustive,arrow___ArrowTab+_smart.ArrowHead.top,1,1691,2,3.032,ok,290624,logs/491_exhaustive_arrow___ArrowTab__smart.ArrowHead.top_r1.log
492,exhaustive,arrow___ArrowTab+_smart.ArrowHead+_smart.DoubleArrow.mid+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1704,5,3.032,ok,290800,logs/492_exhaustive_arrow___ArrowTab__smart.ArrowHead__smart.DoubleArrow.mid__smart.FrombarArrow__smart.VerticalArrow.mi_r1.log
493,checkpoint,no_smart_13,1,1685,0,2.955,ok,290624,logs/493_checkpoint_no_smart_13_r1.log
494,exhaustive,arrow___smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1696,3,3.008,ok,290800,logs/494_exhaustive_arrow___smart.ArrowHead.top__smart.DoubleArrow.mid__smart.VerticalArrow.mid_r1.log
495,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.DoubleArrow.mid+_smart.FrombarArrow,1,1730,4,3.526,ok,295960,logs/495_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.DoubleArrow.mid__smart.FrombarArrow_r1.log
496,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.FrombarArrow,1,1809,4,7.754,ok,352732,logs/496_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.FrombarArrow_r1.log
497,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead.top,1,1772,2,5.56,ok,319152,logs/497_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead.top_r1.log
498,exhaustive,arrow___smart.ArrowHead+_smart.DoubleArrow.mid+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1694,4,2.945,ok,290800,logs/498_exhaustive_arrow___smart.ArrowHead__smart.DoubleArrow.mid__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
499,exhaustive,arrow___ArrowTab+_smart.ArrowHead+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1691,4,2.948,ok,290624,logs/499_exhaustive_arrow___ArrowTab__smart.ArrowHead__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
500,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1839,6,8.238,ok,365728,logs/500_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid__smart.FrombarA_r1.log
501,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead.top,1,1794,3,5.915,ok,323028,logs/501_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead.top_r1.log
502,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1732,4,3.495,ok,295960,logs/502_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.DoubleArrow.mid__smart.VerticalArrow.mid_r1.log
503,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.VerticalArrow.mid,1,1880,5,11.835,ok,405124,logs/503_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.VerticalArrow.mid_r1.log
504,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top,1,1860,4,13.141,ok,405124,logs/504_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top_r1.log
505,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1725,4,4.315,ok,295800,logs/505_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
506,exhaustive,arrow___smart.ArrowHead+_smart.DoubleArrow.mid+_smart.FrombarArrow,1,1692,3,4.1,ok,290800,logs/506_exhaustive_arrow___smart.ArrowHead__smart.DoubleArrow.mid__smart.FrombarArrow_r1.log
507,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.DoubleArrow.mid+_smart.VerticalArrow.mid,1,1912,6,20.212,ok,435560,logs/507_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.DoubleArrow.mid__smar_r1.log
508,exhaustive,arrow___smart.FrombarArrow,1,1685,1,3.669,ok,290624,logs/508_exhaustive_arrow___smart.FrombarArrow_r1.log
509,exhaustive,arrow___ArrowTab+_smart.VerticalArrow.mid,1,1691,2,3.339,ok,290624,logs/509_exhaustive_arrow___ArrowTab__smart.VerticalArrow.mid_r1.log
510,exhaustive,arrow___smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top,1,1809,3,7.883,ok,352732,logs/510_exhaustive_arrow___smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top_r1.log
511,exhaustive,arrow___ArrowTab+_smart.Arrow.mid+_smart.ArrowHead+_smart.ArrowHead.top+_smart.FrombarArrow,1,1874,5,13.159,ok,415304,logs/511_exhaustive_arrow___ArrowTab__smart.Arrow.mid__smart.ArrowHead__smart.ArrowHead.top__smart.FrombarArrow_r1.log
512,exhaustive,arrow___ArrowTab+_smart.ArrowHead+_smart.ArrowHead.top+_smart.FrombarArrow+_smart.VerticalArrow.mid,1,1700,5,3.42,ok,293300,logs/512_exhaustive_arrow___ArrowTab__smart.ArrowHead__smart.ArrowHead.top__smart.FrombarArrow__smart.VerticalArrow.mid_r1.log
513,slow_repeat,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.integral+_smart.integral.bottom+_smart.integral.top+_smart.minus+_smart.multiply+_smart.multiply.circled+_smart.operator.circled+_smart.plus+_smart.plus.circled+_smart.quadrupleIntegral+_smart.tripleIntegral,2,1900,14,28.16,ok,320216,logs/513_slow_repeat_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.integral__smart.integral.bottom_r2.log
514,slow_repeat,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.integral+_smart.integral.bottom+_smart.integral.top+_smart.minus+_smart.multiply+_smart.multiply.circled+_smart.operator.circled+_smart.plus+_smart.plus.circled+_smart.quadrupleIntegral+_smart.tripleIntegral,3,1900,14,28.771,ok,320216,logs/514_slow_repeat_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.integral__smart.integral.bottom_r3.log
515,slow_repeat,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.integral+_smart.integral.bottom+_smart.integral.top+_smart.minus+_smart.multiply+_smart.multiply.circled+_smart.operator.circled+_smart.plus+_smart.plus.001+_smart.plus.circled+_smart.quadrupleIntegral+_smart.tripleIntegral,2,1901,15,27.091,ok,320216,logs/515_slow_repeat_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.integral__smart.integral.bottom_r2.log
516,slow_repeat,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.integral+_smart.integral.bottom+_smart.integral.top+_smart.minus+_smart.multiply+_smart.multiply.circled+_smart.operator.circled+_smart.plus+_smart.plus.001+_smart.plus.circled+_smart.quadrupleIntegral+_smart.tripleIntegral,3,1901,15,26.808,ok,320216,logs/516_slow_repeat_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.integral__smart.integral.bottom_r3.log
517,slow_repeat,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.integral+_smart.integral.bottom+_smart.integral.top+_smart.minus+_smart.multiply+_smart.multiply.circled+_smart.operator.circled+_smart.plus+_smart.plus.circled+_smart.plus.circled.001+_smart.quadrupleIntegral+_smart.tripleIntegral,2,1901,15,26.969,ok,320216,logs/517_slow_repeat_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.integral__smart.integral.bottom_r2.log
518,slow_repeat,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.integral+_smart.integral.bottom+_smart.integral.top+_smart.minus+_smart.multiply+_smart.multiply.circled+_smart.operator.circled+_smart.plus+_smart.plus.circled+_smart.plus.circled.001+_smart.quadrupleIntegral+_smart.tripleIntegral,3,1901,15,28.167,ok,320216,logs/518_slow_repeat_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.integral__smart.integral.bottom_r3.log
519,slow_repeat,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.integral+_smart.integral.bottom+_smart.integral.top+_smart.minus+_smart.multiply+_smart.multiply.circled+_smart.operator.circled+_smart.plus+_smart.plus.001+_smart.plus.circled+_smart.plus.circled.001+_smart.quadrupleIntegral+_smart.tripleIntegral,2,1902,16,27.62,ok,320216,logs/519_slow_repeat_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.integral__smart.integral.bottom_r2.log
520,slow_repeat,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.integral+_smart.integral.bottom+_smart.integral.top+_smart.minus+_smart.multiply+_smart.multiply.circled+_smart.operator.circled+_smart.plus+_smart.plus.001+_smart.plus.circled+_smart.plus.circled.001+_smart.quadrupleIntegral+_smart.tripleIntegral,3,1902,16,27.199,ok,320216,logs/520_slow_repeat_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.integral__smart.integral.bottom_r3.log
